721.00,0.6848
722.00,0.6517
723.00,0.6187
724.00,0.5862
725.00,0.5550
726.00,0.5244
727.00,0.4950
728.00,0.4652
729.00,0.4363
730.00,0.4084
731.00,0.3821
732.00,0.3576
733.00,0.3345
734.00,0.3127
735.00,0.2918
736.00,0.2716
737.00,0.2526
738.00,0.2349
739.00,0.2185
740.00,0.2034
741.00,0.1890
742.00,0.1756
743.00,0.1634
744.00,0.1527
745.00,0.1429
746.00,0.1342
747.00,0.1265
748.00,0.1193
749.00,0.1128
750.00,0.1073
751.00,0.1019
752.00,0.0970
753.00,0.0926
754.00,0.0886
755.00,0.0849
756.00,0.0816
757.00,0.0784
758.00,0.0756
759.00,0.0730
760.00,0.0706
761.00,0.0685
762.00,0.0664
763.00,0.0646
764.00,0.0630
765.00,0.0613
766.00,0.0599
767.00,0.0587
768.00,0.0575
769.00,0.0564
770.00,0.0555
771.00,0.0548
772.00,0.0539
773.00,0.0532
774.00,0.0527
775.00,0.0519
776.00,0.0512
777.00,0.0498
778.00,0.0482
779.00,0.0475
780.00,0.0469
781.00,0.0460
782.00,0.0451
783.00,0.0447
784.00,0.0447
785.00,0.0447
786.00,0.0452
787.00,0.0457
788.00,0.0459
789.00,0.0460
790.00,0.0460
791.00,0.0460
792.00,0.0461
793.00,0.0461
794.00,0.0462
795.00,0.0461
796.00,0.0462
797.00,0.0464
798.00,0.0464
799.00,0.0464
800.00,0.0466
